hotel,price,score,avg review,reviews count,province,address,description images
Pac Ngoi Village Homestay,VND 675.000,"Đạt điểm 8,6",Tuyệt vời,68,Bắc Kạn,"Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn ,Ba Be Thôn pác ngòi, xã nam mẫu, huyện Ba Bể, tỉnh Bắc Kạn , Ba Be, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/374281082.jpg?k=3534742f4362a7c7dd31ea1025c7cba0fe15dcaf529d4b08c186753b1f2ab831&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/378197187.jpg?k=4084301acf9d8dd1b0f1805b08184cc440484ef847a2294ef32e0fbddf078c2b&o=&hp=1, "
Thành Luân Hotel,VND 1.900.800,"Đạt điểm 8,0",Rất tốt,12,Bắc Kạn,"Cổng Vườn Quốc Gia Ba Bể Nà Mằm, Khang Ninh, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/452201208.jpg?k=f7c003ebaeaa4cb2efe90dfa4111774a0dd1b19fe1478280c15700c11ffbcba6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/570051082.jpg?k=505f6e33a99baa41464a35a4006268662c4ab7628af4a4411529b89453610ece&o=&hp=1, "
Tran Xuan Homestay,VND 750.000,"Đạt điểm 8,7",Tuyệt vời,143,Bắc Kạn,"Street 254 Pac ngoi Village, Nam Mau Ward, Ba Be District, Bac Kan, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/347241512.jpg?k=acdf0fc1201512fd6e3444e486f320c7e3456b1de146fc6f50f9ab3601705411&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/253674357.jpg?k=a70ac66c216991f89bc1cb471608c923eabc1f0edf8dad8eb5a0fa79abb47071&o=&hp=1, "
Tran Xuan Homestay Ba Be Village,VND 600.000,"Đạt điểm 8,7",Tuyệt vời,153,Bắc Kạn,"Thôn pác ngòi xã nam mẫu huyện ba bể tỉnh bắc Kạn Thôn pác ngòi, xã Nam mẫu, huyện ba bể ,Tỉnh Bắc Kạn, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/250585490.jpg?k=4fe71c6665b2cfaa3ef8f78cd4c01b99b366611269375c41af2996cd3b63622f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/251641205.jpg?k=3fafc2d4a177f344184a9558e7a3359b34615af2267d6b423563176415873304&o=&hp=1, "
Ba Be Jungle Houses,VND 5.283.000,"Đạt điểm 9,2",Tuyệt hảo,52,Bắc Kạn,"thôn Cốc Tộc, xã Nam Mẫu, huyện Ba Bể, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/481849605.jpg?k=8bfdaaf3f96ee9a74547a4bd95fb7c6eb2d3a9e013ff54b1835b94b21d3764fc&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/481849675.jpg?k=6eaa5f4ccb6200be8699fa78a72a1ba27744e5aa795cb28e76442a7c4d132385&o=&hp=1, "
Ba Bể Homestay,VND 726.750,"Đạt điểm 9,1",Tuyệt hảo,23,Bắc Kạn,"Thôn Pác Ngòi, Nam Mẫu, Ba Bể, Bắc Kạn, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/498582963.jpg?k=7ce34e19560466daec30d157f47391e24f3e490719e5fec9a7be99e06f7e8b80&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/498582985.jpg?k=885d0d85b16b0464273ab9984c54290e1c614a6ee08baa59edfd12dc4a753b97&o=&hp=1, "
An vũ hotel,VND 1.500.000,"Đạt điểm 7,5",Tốt,6,Bắc Kạn,"472 Đường Kon Tum, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/544260625.jpg?k=eac604c8d2d150998718a398717c6b26fa73b9a10827d6919abd20b1de0f2487&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/544260485.jpg?k=01b50848fe27cded0ba656ac5d94e36ec7542d8baed6e584b26baaba0c2eb6d8&o=&hp=1, "
Pac Ngoi Village's homestay (Ba Be Lake),VND 1.125.000,"Đạt điểm 8,0",Rất tốt,1,Bắc Kạn,"Thôn Pác Ngòi, xã Nam Mẫu, huyện Ba Bể, tỉnh Bắc Kạn, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/544240527.jpg?k=046b111ec41957d24afa0a65a79234992871dcbd30c4357f2337c1d9a58e7a7b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/544241625.jpg?k=aa102732bf9d752afc58fd1148b78da24091a433a7dcfd6738940fdd1ebc09b0&o=&hp=1, "
Nhà nghỉ Phúc Anh - Bắc Kạn,VND 1.250.000,"Đạt điểm 8,3",Rất tốt,14,Bắc Kạn,"Đường Kon Tum Số 190, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/271678562.jpg?k=953e97062eb0b72d3768e4524e3b5f8a727e597c958b2acab028b798eb43f998&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/271809137.jpg?k=f313c1a8190ee98282546910db5104b82e9cfad73b2345aa5c48e68c60d5259a&o=&hp=1, "
Ba Bể Green (View Ba Be lake),VND 937.500,"Đạt điểm 8,7",Tuyệt vời,18,Bắc Kạn,"Pác Ngòi, Nam Mẫu, Ba Bể, Bắc Kạn, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/390585398.jpg?k=0f41f41f8637fa83ab37be3b7503411fa6ab45b57b62c5d6dcac8dfe379bc04d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/390595413.jpg?k=80e866239071a448fdb5eeaa26e408f43978a61ff73069a866f276c49c889e00&o=&hp=1, "
Nhà Nghỉ Sơn Lâm - Ba Bể lake Best view,VND 2.250.000,"Đạt điểm 8,8",Tuyệt vời,33,Bắc Kạn,"ĐT 254, Bố Lù, Nam Mẫu, Ba Bể District, Bắc Kạn, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/496067338.jpg?k=34eed38dc69c44786125c0007c86e01ebc26e7d4eb132e36822d1e73167ea320&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/496067376.jpg?k=1d8687381d6be9e44066601c29ed7fab3051f42eb95e94ab579ad3222174eb03&o=&hp=1, "
Ba Be Lake Homestay - Quynh Chi,VND 886.070,"Đạt điểm 8,8",Tuyệt vời,24,Bắc Kạn,"Pac Ngoi, Nam Mau, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/143056972.jpg?k=4977cde26e717258300a288e3273b49125005b6cc33a087172bd878964af0da0&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/211621977.jpg?k=cd833b17b7259fcf6fcef1242914a1461f211ed707b7289bf5959c32764769f0&o=&hp=1, "
Trần Thực homestay-Ba bể,VND 1.000.000,"Đạt điểm 9,1",Tuyệt hảo,46,Bắc Kạn,"Thôn pác ngòi - xã nam mẫu - huyện ba bể - tỉnh bắc cạn pác ngòi - ba bể, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/357977189.jpg?k=3dce8dfb89e8bf07f9f92b8f1c60b3cf0bef6b3a422aa7f43cd587b30115c41e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/278767743.jpg?k=a64a3d4aeba404db4ba016d2e573783c8f9e624fa44fc52eea3ee1c7347a6f6c&o=&hp=1, "
Hoàng Quân Homestay,VND 1.400.000,"Đạt điểm 9,4",Tuyệt hảo,28,Bắc Kạn,"thôn pác ngòi , xã nam mẫu, huyện ba bể , tỉnh Bắc Kạn Ba Be Lake, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/327504202.jpg?k=f720aea6cfb758fa9bb49d457b05ae5be6fb7181bb1ccb4923968de08aefe764&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/443547134.jpg?k=0a815df1b702c908170bc3b7d1190e22fe4fd2295a92fb09b302769a02f39a8b&o=&hp=1, "
Ba Be Green Homestay,VND 1.000.000,"Đạt điểm 8,4",Rất tốt,22,Bắc Kạn,"Pác Ngòi Nam Mẫu Ba Bể Bắc Kạn Pác Ngòi Nam Mẫu Ba Bể Bắc Kạn, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/412384336.jpg?k=eef10e1efdb85c72b4f9104b49643e4cce5ee444a93b8f2927bb8b56e1f51653&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/412384321.jpg?k=581eb586e2ce979550475e2f8b8c3114e2036cb1a135aa9e64e9e39964c06720&o=&hp=1, "
Saigon-Ba Be Resort,VND 5.050.000,"Đạt điểm 7,2",Tốt,13,Bắc Kạn,"Vườn quốc gia Ba Bể, xã Khang Ninh, huyện Ba Bể, tỉnh Bắc Kạn, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/264136537.jpg?k=60b15dc4d39711cfb527a96aaac4a23d9007969db394e120c2fe2e03f84750c4&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/555550936.jpg?k=eb5feafce66fa0d01a15030a4a28a4ec4783e7fa02c7d68906648a202173d7df&o=&hp=1, "
Khách sạn Phương Nam,VND 1.312.500,"Đạt điểm 7,9",Tốt,19,Bắc Kạn,"16 Nguyễn Thị Minh Khai, Pa Hiem (1), Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/283704014.jpg?k=ed5afea2a39768c279e61c9620b38602b5b3893026679a745c49da59990f8f50&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/287320263.jpg?k=7228753bdcf2a6ee9c1a0b995aa7cc39086b4fd0760f71dbbd86fb3d045dfdab&o=&hp=1, "
Ba Bể Hada Homestay,VND 825.000,"Đạt điểm 9,7",Xuất sắc,6,Bắc Kạn,"Thôn Pác Ngòi, xã Nam Mẫu, huyện Ba Bể, tỉnh Bắc Kạn, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/499387288.jpg?k=475a30bec967db01db20a997f7b79947690493e6a7890247426628a57bd0079f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/507356649.jpg?k=05675051623226dcb9caa1b2b0b13932d201b3a42537bb602006233410bb77cc&o=&hp=1, "
Nặm Pé Homestay,VND 1.768.000,"Đạt điểm 8,7",Tuyệt vời,17,Bắc Kạn,"Thôn Pác Ngòi, xã Nam Mẫu, huyện Ba Bể, tỉnh Bắc Kạn, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/351447190.jpg?k=708cf9717043696bf74dcb87a13624bd6706a23e0bedff5bf4c76ff7b1789185&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/551315534.jpg?k=ee50d4f4fb1bda05b6fe53d8d185ca7ecb5659aba3142178e580dd15dd30603e&o=&hp=1, "
An Thảo Ba Bể Hotel,VND 2.375.000,"Đạt điểm 8,8",Tuyệt vời,11,Bắc Kạn,"Nà Mằm, Xã Khang Ninh, Huyện Ba Bể, Bắc Kạn, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/448808134.jpg?k=e27d38d8cc024c5d5bd6684cb89dfb4e6fc2cf090bf44c4f62d4c676794d2670&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/448848519.jpg?k=845471e92b71716186c4ff01a7b084f16d683fc85e998fd5882810405940d9d5&o=&hp=1, "
Duy Tuyen Ba Be Homestay Free BBQ,VND 510.400,"Đạt điểm 9,0",Tuyệt hảo,7,Bắc Kạn,"Bản Pác Ngòi, Xã Nam Mẫu Huyện Ba Bể, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/549288445.jpg?k=4161b9e02bf362265fee085e2cf8d0b2e5bee924efee66e68c5aa471689b14c8&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/533773598.jpg?k=9e64ecc5d5d986a0a29ef727840af4234624939c1bc9bbea6deb66ea30850248&o=&hp=1, "
Nhà nghỉ An Vũ Hotel cơ sở 2,VND 1.100.000,None,None,None,Bắc Kạn,"381 tá» Giao LÃ¢m, Huyá»n Tá»¥ng, Báº¯c Káº¡n, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/551820959.jpg?k=7e3fc56d568595b9639ec560bccb92ef715d776a5fb3c0d390dbb02de7b81c24&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/551822585.jpg?k=c587a5cd39c554f220489907302c4111c9e69470d1e93dacc0857a5b74bfd3e1&o=&hp=1, "
Wooden floor house Ngọc trinh Homestay,VND 720.000,None,None,None,Bắc Kạn,"Thôn pác ngòi xã nam mẫu huyện ba bể tỉnh Bắc Kạn, Bản Qua, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/542751215.jpg?k=11dc1d31328a35db60968f880106dc15554f65457f471cda0bb48845e11f2dfc&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/542750417.jpg?k=f7f2ef55cd12a64a70695478f13815985f3ce0289db2095b31b730ca89fc7bbe&o=&hp=1, "
Homestay nhà sàn,VND 562.500,None,None,None,Bắc Kạn,"Thôn pác ngòi xã nam mẫu huyện ba bể tỉnh Bắc Kạn, Bản Qua, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/540151329.jpg?k=09cc703f71bbac8472017c3bbb9294b122fb98c22c509de52435b8d347d7ee79&o=&hp=1, "
Hoa Lan Hotel,VND 2.588.500,"Đạt điểm 6,0",Điểm đánh giá,1,Bắc Kạn,"ĐT254, Khang Ninh, Ba Bể, Bắc Kạn, Việt Nam, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/372165560.jpg?k=6f4e5b248e727973261aff95b26e58b07f1604cb3585d67f30754eac3b79e404&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/387317299.jpg?k=95961df4e95cc9864d5e8b23a9ea07d135486f755e69f0c8a8eb54f59bbdf00b&o=&hp=1, "
NHÀ NGHỈ PHÚC ANH (cơ sở 1),VND 1.260.000,None,None,None,Bắc Kạn,"190 Đường Kon Tum 3 tầng, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/528188229.jpg?k=4c1509582f7ea22c91eeebf1b40a406c1e25e614e7f21a8daae0e22729281da5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/528188171.jpg?k=23788104eeacb62724bf136418697bffa69cd7cea618bae1d0363b5df7b4ae27&o=&hp=1, "
Ba Be Retreat house,VND 2.250.000,None,None,None,Bắc Kạn,"Thôn Bản Cám, xã Nam Mẫu, huyện ba Bể, tỉnh Bắc Kạn, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/543748421.jpg?k=e590397d97f57ee3238446db18bab5d97f5690fb9d5a36dfb76896207ea82b6b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/543748504.jpg?k=07da16be7d035378b7a0c7983a7a27b4bb1c8ad0978b6d05418d0393d49f51fc&o=&hp=1, "
Anh dược homestay,VND 810.000,"Đạt điểm 9,8",Xuất sắc,4,Bắc Kạn,"Anh dược babe lake, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/439783532.jpg?k=8683e75fa0341c91294b824d986128faf724e4a2b93e1a350eabfe60e3be72fe&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/439783586.jpg?k=a2bbff3f0f687497523b93be80572b8dd0b84fa7c63029887493804c326d4c7e&o=&hp=1, "
Nhà nghỉ Thủy Mười - Bắc Kạn City,VND 1.575.000,"Đạt điểm 7,3",Tốt,4,Bắc Kạn,"16, trường chinh, phùng chí kiên, bắc kan, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/386269196.jpg?k=cfe623c6e98ab1eea5cb357aba853bf64bdb77c7cd7a694d67b3ec459c647f8b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/386269198.jpg?k=05d556c953f705d6b483b4a0abde3f2d5636d1811c9c7d7afb235f104c8df453&o=&hp=1, "
A Sim ba be lake hotel,VND 4.800.000,"Đạt điểm 7,5",Tốt,2,Bắc Kạn,"Pác Nghè Khang Ninh, Ba Bể, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/253180381.jpg?k=1f8822c34d13a562e702bc52a8f43b326c65ee92f37983529d41156fa0feb272&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/438970916.jpg?k=b2057a9b4ed7c897dbfbf5d0ac76da77fd30c3bb824fed59a3c19ff2066344b7&o=&hp=1, "
Khách sạn Hưng Vân - Bắc Kạn city,VND 1.250.000,"Đạt điểm 7,0",Tốt,3,Bắc Kạn,"368 Tổ 16 Phường Nguyễn Thị Minh Khai, Bắc Kạn, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/131977508.jpg?k=e76d4526fa91079c0a44f82a345afc6e90c5e1aa9995a10f01bde77a905e6c81&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/131977463.jpg?k=83ea1619cba04b769584a39979a8152d5c09f80022cddf285f73ec3b0276de42&o=&hp=1, "
Ba Be Village Homestay,VND 1.575.000,None,None,None,Bắc Kạn,"Thôn pác ngòi xã nam mẫu huyện Ba bể tỉnh bắc kạn việt nam, Bắc Kạn, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/550933200.jpg?k=d344bcff5686e803b4897166bb7f0393fa7439ce9ead47ab30320ec7c25e8536&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/577786249.jpg?k=81a7061d22469fa73ace02f3a5246373a4f685570b40615ff549470d2d542217&o=&hp=1, "
Trần Đức hotel,VND 1.920.000,None,None,None,Bắc Kạn,"Đường 254, Ba Be, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/578016674.jpg?k=64ddf84b1c90166bfde56911e720883bc9d59c72908b30391901533f18aced59&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/578016706.jpg?k=415af643891da1a704a5985825542ec01c7da1a9b5e15a7276c281e37c887956&o=&hp=1, "
Hotel Sen Việt Bạc Liêu,VND 1.450.000,"Đạt điểm 7,3",Tốt,33,Bạc Liêu,"86 Ninh Bình, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/593330769.jpg?k=aab897aaf7ba8d0d5a686b932779a811ab4b88500a1922a445e78870e8098b8a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/457495846.jpg?k=af99248b5ce582cd038f01b1d593d3123c1230501f3742990b44b733752505d3&o=&hp=1, "
Hoàng Sa Hotel,VND 1.829.000,"Đạt điểm 7,3",Tốt,45,Bạc Liêu,"Đường Hoàng Sa, Phường Nhà Mát, Thành phố Bạc Liêu, Tỉnh Bạc Liêu 234B/7, Xóm Nhà Mát, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/206163819.jpg?k=61a0c3eaf2f8ad0fb49de6b150aea076b21f68962e015b95d3b2b3ee9609d581&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/234980771.jpg?k=528f78a414fa010d800e829cad80c322a64380296ad86e235ab55e85d8e9fd86&o=&hp=1, "
Khách sạn Vân Nhi,VND 1.650.000,"Đạt điểm 8,6",Tuyệt vời,112,Bạc Liêu,"56 Đường Lê Hồng Phong, phường 2, tp.Bạc Liêu, tỉnh Bạc Liêu 6, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/276226462.jpg?k=7df5f46804872cb974d67a0ea300412b160730e4e3ea2a6920d1397cc62e9771&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/439642765.jpg?k=3dc36136016b085351d178e04366f24d22d6af5709d51853f0f3a8a8215ea566&o=&hp=1, "
KHÁCH SẠN VĂN KHANG,VND 1.455.000,"Đạt điểm 8,7",Tuyệt vời,38,Bạc Liêu,"472 Trần Phú, phường 7, Tp.Bạc Liêu, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/575530024.jpg?k=396239abc8d9c0aed55ece4fdf5ceb78a1c41a41db57cc7693f341811a1377bc&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/586605878.jpg?k=25f2703d415f53e29ac25e1df707b9b318d1027e4d4cae8735aaf0a9c0d7295c&o=&hp=1, "
Phụng Hoàng Vũ,VND 1.820.000,"Đạt điểm 8,2",Rất tốt,161,Bạc Liêu,"89 Phan Văn Xoàn, Phường 2, TP.Bạc Liêu, Tỉnh Bạc Liêu, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/433516595.jpg?k=3e5166f01d7440f8816c94f026c5a84e650fcba1e7d7fd6934c0334fd75b1a78&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/436152074.jpg?k=162fa0a30bfa92844ddf5ba170614c439c5523397698b288cefb07320d088d39&o=&hp=1, "
Khách sạn Anh Tuấn,VND 1.666.665,"Đạt điểm 8,7",Tuyệt vời,132,Bạc Liêu,"47 Ninh Bình, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/410573238.jpg?k=92640376fb7a4a5fae8bf2805f77fcc7fac3f5359449218dd099ad3cb6889a99&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/424237688.jpg?k=1ec1c58830e34b7a77547848156a09a50ddaa0b12c36e94028f812789654f46b&o=&hp=1, "
SUNRISE Hotel Bạc Liêu,VND 2.750.000,"Đạt điểm 9,0",Tuyệt hảo,103,Bạc Liêu,"Khu Villa Vincom, HG 37-39, Đường Trần Huỳnh, Phường 7, TP. Bạc Liêu, Tỉnh Bạc Liêu, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/535456938.jpg?k=3719bd14c3217f88a37bd64bf179436a255f881023acea2dd72336e681f0da7e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/430963119.jpg?k=b25bf1dbd0acd55334c8694fc7a9c6facf524eeec4a989a6c98d842025d60622&o=&hp=1, "
Motel Happy House,VND 1.496.250,"Đạt điểm 8,1",Rất tốt,22,Bạc Liêu,"139 Hẻm 3 Ngô Quang Nhã Phường 1, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/584948329.jpg?k=b51a931bcd4e80a45be27c4ed995e6d7ac846973cbd14c30d2b0bde0b6441c88&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/591657538.jpg?k=da0ae7e733b20aab786af539e27c2dc52e242155f2ed8d48932914cdbf338198&o=&hp=1, "
Thiên Ân Boutique Hotel,VND 6.000.000,"Đạt điểm 9,2",Tuyệt hảo,19,Bạc Liêu,"VincomHG-01, HG-03, đường Trần Huỳnh, Khóm 3, Phường 7, TP Bạc Liêu, Tỉnh Bạc Liêu, Việt Nam., Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/524017222.jpg?k=4ce3edfe753adb08b1aae146d9de18718c8e7ec122594c08666b444cb83ba8d5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/526615509.jpg?k=c473f951735cfda6d21121388d9e76247d0d1d9768555922623431a097b38a81&o=&hp=1, "
Nhà Nghĩ Cao Thắng,VND 1.138.000,"Đạt điểm 9,1",Tuyệt hảo,60,Bạc Liêu,"30-33 Đường nguyễn thị bùi - khóm 3 - phường 2, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/423022332.jpg?k=1e89d2157dcc414cac2a9fb4b2835258d03f63bd7513ab1ed2f0ed410dc661f6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/438258760.jpg?k=c394d43e098ec191726047d1e2935f8057a913c066cae90a14d0a22c4e3032bd&o=&hp=1, "
Khách Sạn HOÀNG KIM,VND 1.750.000,"Đạt điểm 8,2",Rất tốt,46,Bạc Liêu,"31 Trần Huỳnh Số 31 đường Trần Huỳnh, khóm 2, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/386447811.jpg?k=111326c8f030a6dcba24d371257d1b5a23bf25083723ad58c7e621a2d956dfde&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/433467531.jpg?k=10905b2faf2fd084238f103c43126e5b993b90c93bba52866fd19f978787dee3&o=&hp=1, "
Motel Happy House- Hảo,VND 1.757.500,"Đạt điểm 7,7",Tốt,3,Bạc Liêu,"139, Hẻm 3, Ngô Quang Nhã, phường 1, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/523445161.jpg?k=a3e2f86ec94274116aaa91f44a39412cf07a9513590c59aca67ae41d2cb69824&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/523441711.jpg?k=09ea8ffddedd29a775357d477e133045bcaa46c5a81c9b6f68a050ea464b320b&o=&hp=1, "
Royal Hotel,VND 2.500.000,"Đạt điểm 8,2",Rất tốt,31,Bạc Liêu,"8 Phan Đình Phùng phường 3 tp. bạc liêu, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/252564300.jpg?k=4bbc041c84132f198f7f39a15ea1fcf76c9368b6b388fa9ceafc5992e352fc3e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/252565110.jpg?k=78bb98ac2ea6d8dc7191c671b69fa552777ccbbe950ad5a557fefc4327cdc8db&o=&hp=1, "
NHÀ NGHỈ BÌNH DÂN SỐ 3 BẠC LIÊU,VND 659.813,"Đạt điểm 7,8",Tốt,25,Bạc Liêu,"63 NGUYỄN THỊ BÙI K3 P2 BẠC LIÊU, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/442952966.jpg?k=6ed5fc466ea47ad1f81f7673df7873f9c391108e209f18cc47ce641a70182d8f&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/535040852.jpg?k=518a40eddb80470c5df28295c9881a38ecd55de23c5bc63f953cee3cc769e7bd&o=&hp=1, "
Happy Hotel,VND 1.300.000,"Đạt điểm 7,8",Tốt,15,Bạc Liêu,"57-59 Ngô Quang Nhã, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/394469581.jpg?k=420111ef677876d8b01a546347af44db226da71e85da007cf175853bf1c07b12&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/394500928.jpg?k=9f0ca9254519d0e457ce29cda8a493a3405f8f54cde07cb4b29c112d470f5a23&o=&hp=1, "
SÀI GÒN - BẠC LIÊU Hotel,VND 3.275.000,"Đạt điểm 6,6",Điểm đánh giá,53,Bạc Liêu,"04-06 Hoang Van Thu, Bạc Liêu, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/552320014.jpg?k=290eeace32b17586081080918031d4a9fc6c5cb4bc13d0829a721ad0c6308a23&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/91670275.jpg?k=c26a282521aad8590641f1b99c9f40a849218f95c0ec1c5b51dc3421d3cd38af&o=&hp=1, "
