hotel,price,score,avg review,reviews count,province,address,description images
Lê Ngân Phùng Hotel 79 HOA SỮA PHƯỜNG 7 PHÚ NHUẬN,VND 1.069.320,"Đạt điểm 5,9",Điểm đánh giá,137,TP. Hồ Chí Minh,"197/2 Tran Ke Xuong, Ward 7, Phu Nhuan District, Quận Phú Nhuận, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/235317592.jpg?k=b5af4adf743dc83c85ff7d9a9884ff1b9bfa52244e6d2ce4fb7d569ef6b82e36&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/235317392.jpg?k=534889894a480e44559d588c5ed4d42bf58d525608ff94db8cf116e48ada8088&o=&hp=1, "
Homestay 26 Nguyễn Văn Lạc,VND 807.234,"Đạt điểm 6,3",Điểm đánh giá,27,TP. Hồ Chí Minh,"26 Nguyễn Văn Lạc, Quận Bình Thạnh, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/506718619.jpg?k=fadcd10971daa445a1bc5d15e04f87c55223a59c67b4cd809d24b1c7ab9fe4ed&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/510511015.jpg?k=4e67b0bb219375069d4b7a742a26c1ba81e9eadb2657cfcdb85d9961f2b00c2b&o=&hp=1, "
Hotel Nguyen Anh 2,VND 1.440.000,"Đạt điểm 8,0",Rất tốt,29,TP. Hồ Chí Minh,"68 Đường 18, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/573822598.jpg?k=5229f63e60ad79af8dd338a6c3976b5e42678332b3773bd2c15d5b681cb5fa30&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/563128526.jpg?k=7b369ac09bc5096d83de43b7e604c40f3d0d2b3542ffa4e31cc18e003f34afb1&o=&hp=1, "
Lucky Star Hotel - Bui Vien Walking Street,VND 1.628.000,"Đạt điểm 7,6",Tốt,57,TP. Hồ Chí Minh,"266A Đường Đề Thám, District 1, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/567237751.jpg?k=237332a9b3d6bff2ff67c842d60880c22574f4de8057eeaa213b0d5e544a2597&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/567237956.jpg?k=760841d78f2fa327b3c5638c84d0e8ba653ce05ce82cb0a14df81b18f64bfc00&o=&hp=1, "
Grandma Lu's Saigon Signature,VND 1.392.000,"Đạt điểm 8,3",Rất tốt,132,TP. Hồ Chí Minh,"50 Đường Nguyễn Thái Bình, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/561424434.jpg?k=d7ed47beb74c4cff2522289951aa02de5e9b78eba185d09d0ac0c7d37fea9f75&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/561424419.jpg?k=6a44a7ee6be212807056c6a7f8fb91b5ff1dd5ee79a0a9becf31ece66d531728&o=&hp=1, "
New Star Inn Boutique Hotel-Near Bến Thành Market,VND 2.250.000,"Đạt điểm 7,2",Tốt,179,TP. Hồ Chí Minh,"214 Nguyễn Thị Minh Khai, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, Việt Nam, Quận 3, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/513912567.jpg?k=61816ad0a8628bad43e787d9741c79b01c49ade911e5338d3838334d25c73655&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/513905886.jpg?k=a0134bce9bb44abbca476cb84d7d29f8da280b18a14f746eed00a9e85271bfe5&o=&hp=1, "
Sunny Apartment Ho Chi Minh,VND 1.328.400,"Đạt điểm 7,2",Tốt,33,TP. Hồ Chí Minh,"51 Đường số 6, Khu Dân Cư Trung Sơn, Bình Hưng, Bình Chánh, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/575662677.jpg?k=b0fc502f98828ccbabba45209ad05a5ca671189ea295754a0b9cbe622996940b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/575679691.jpg?k=ba4cd3484f83970efa1abd12022943b13a1d26b8c3398406811403c5f9f4eac1&o=&hp=1, "
Our Homestay Free Laundry,VND 1.908.000,"Đạt điểm 7,4",Tốt,47,TP. Hồ Chí Minh,"57 Cô Giang, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/536967405.jpg?k=61da230237c700d837e44bc917e19dad306e6ce2e385272cb3654be412df29eb&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/536967400.jpg?k=363e769d9fb5fabd7231986e0a8b8998d4ef36908eba4a41f18d89712c258956&o=&hp=1, "
Thắng Hà Hotel,VND 1.171.800,"Đạt điểm 7,0",Tốt,11,TP. Hồ Chí Minh,"452 Nguyễn Tất Thành, Quận 4, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/513471211.jpg?k=3a18c14f4a3a1b1431c016ae8e0e9869c0df586e93d68654d7a3fa20036e3e5e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/513471022.jpg?k=d49d831472e7a9a6611d83983b2ed088632682f9800a28c39039500d032455a2&o=&hp=1, "
BIG Hotel Sài Gòn,VND 1.404.000,"Đạt điểm 8,7",Tuyệt vời,24,TP. Hồ Chí Minh,"35-37 Đường số 4 KDC Trung Sơn, Xã Bình Hưng, Huyện Bình Chánh, Thành Phố Hồ Chí Minh, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/537656512.jpg?k=f5aa8cc39f9e56795bdb727cb5eaa0fbc65ad9eaca98f4ab777af20727c6e948&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/537656490.jpg?k=68c1f58ed3fcbd17dbf2d3f76380c41428925ccbcabf1048c64db2b6221cafd2&o=&hp=1, "
RosaZEN Bùi Thị Xuân,VND 2.308.500,"Đạt điểm 8,2",Rất tốt,40,TP. Hồ Chí Minh,"15a Đường Bùi Thị Xuân, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/586444396.jpg?k=65e9170786e76486acd9737ef77a7859b7e48f2f855b41c0c42efd0fb44ff82a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/586164318.jpg?k=050472e485502de3f8bfbb49eea9bc89d356be122444a754cd84197fc7c6cd33&o=&hp=1, "
Lucky Star Hotel 266 De Tham,VND 1.924.000,"Đạt điểm 7,8",Tốt,61,TP. Hồ Chí Minh,"266 De Tham St, Pham Ngu Lao Ward, Dictrict 1, Quận 1, 700000 TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/567206985.jpg?k=aa9a981ab1fbf4cee73246e639d3073414354960d12d8a24dd783993b20989a5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/567206900.jpg?k=dcfe7bbaa8eeae64d4d78407d1b456a8d0f758d98f0fad09b381bcb0b4690d08&o=&hp=1, "
Bros Hotel,VND 2.235.000,"Đạt điểm 8,0",Rất tốt,351,TP. Hồ Chí Minh,"222 Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, Thành phố Hồ Chí Minh, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/429737736.jpg?k=965722e139848c3e388de551ac9b3e612c21ee703aeb43373e6c210dde3d6064&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/429737801.jpg?k=7f9e16f1d1b2e483d6a33d0158173b5f396e8b87b2a87cf757f511b771b3a85c&o=&hp=1, "
Kim Dung Hotel Tran Quang Khai,VND 1.800.000,"Đạt điểm 7,4",Tốt,256,TP. Hồ Chí Minh,"184 Tran Quang Khai, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/520973288.jpg?k=fad46aa9c286d765d6532e280f432cf7fa46ba8899edde10af9040d49ef01df9&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/520973286.jpg?k=978c30d9db0840003bfbad3fe3b25fa77d5f9bb5e2eb10711f658f15bf14181a&o=&hp=1, "
Mái Ngói Hostel,VND 519.500,"Đạt điểm 8,4",Rất tốt,608,TP. Hồ Chí Minh,"10K Trần Hữu Trang, Quận Phú Nhuận, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/506023968.jpg?k=6d4b0fd2ce1d2b2425f56345246db10827ae7521dae1cd2b3f4e4b049c0533cf&o=&hp=1, "
Nicecy Apartment - 345AB Tran Hung Dao Street,VND 2.249.651,"Đạt điểm 8,0",Rất tốt,127,TP. Hồ Chí Minh,"7-9 Đường Yersin, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/590363243.jpg?k=c75e30a762b7b3125f4b0d7a0d373ea318d1a592a5a710c22b6efe7c5ae32c71&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/590363247.jpg?k=7f6f741e300e9486bdb89c1dcd97f625fda239bb0da96b4d7196e5cd8ba68be3&o=&hp=1, "
Vintage Boutique Hotel & Spa,VND 1.800.000,"Đạt điểm 7,0",Tốt,199,TP. Hồ Chí Minh,"33 Đường Bùi Thị Xuân, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/526612480.jpg?k=c80d4e5d4a2e77e86f4fe297c8b2614c57be400f510e5af4121c2e2bc642840e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/526608271.jpg?k=c5cc161f73bdc900a5b4569efadf93e485979dce19cd3b14c3e76c724bc17fb0&o=&hp=1, "
LUAN VU Hotel - Bui Vien Walking Street,VND 1.700.000,"Đạt điểm 6,3",Điểm đánh giá,43,TP. Hồ Chí Minh,"35/2 Đường Bùi Viện, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/509719312.jpg?k=8286ac071bff914d73038c5d1d623b7ac9a0fcc85ff4641a2c20cc281c834e6b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/509719293.jpg?k=0be0d75559795250a3581b585c0bbdf50de3c02dbdd83661a6050fd3a64fb5db&o=&hp=1, "
Sai Gon Hotel Bui Vien Walking Street,VND 2.010.357,"Đạt điểm 7,7",Tốt,744,TP. Hồ Chí Minh,"40/13 Bùi Viện Phạm Ngũ Lão , District 1 , Ho Chi Minh City, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/447787320.jpg?k=78e2de1132b3ec80a2fe97633650a2192d12af4560f1883f95ce4f447da7a7af&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/447787447.jpg?k=46eaaa4f3cbb74bd3760cc835d69c2a0cabdb7dd964949c37d2f20f57d8afcb7&o=&hp=1, "
Haven Hut Hotel,VND 2.004.372,"Đạt điểm 8,3",Rất tốt,416,TP. Hồ Chí Minh,"176 Cô Giang, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/488464820.jpg?k=f8da5f196884292cd3834633a85a0afa4d95ebc869e26fb431b1f73eb024e174&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/488464880.jpg?k=7024009471f0c41b5a6a4b1f0dc0cb2d569a01a196f0ec057dd6e8093a6b6978&o=&hp=1, "
An Chi Hotel,VND 1.345.200,"Đạt điểm 9,2",Tuyệt hảo,90,TP. Hồ Chí Minh,"76A/14 Trần Hữu Trang, phường 10, Quận Phú Nhuận, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/477990111.jpg?k=028d5c2118267bf97d55ed2190b4e4de8a13c2312eb7fd784fba4185b80f7607&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/576735740.jpg?k=df1d0ab11c1420e26bfdcdeb1896f61f4322be9ef0507f81b9c4a407eebd17b0&o=&hp=1, "
Ya Hotel,VND 1.720.400,"Đạt điểm 7,7",Tốt,43,TP. Hồ Chí Minh,"40/29a Đường Bùi Viện, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/575977901.jpg?k=7a0a0fa632584914707b602df5300067d5fc7692c5eac672a36040f490e44dc1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/575991025.jpg?k=7cb27fcc296c9ae1d77b0ebc2e3b14ec4bfbf98a341093eadf88552221d55f4d&o=&hp=1, "
Base Backpackers,VND 540.000,"Đạt điểm 8,5",Rất tốt,161,TP. Hồ Chí Minh,"129 Đường Đề Thám, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/449303649.jpg?k=12ddb4e1f011d24d99e0f6a54c916548ee7a4600abe03c6a7d9569d0036a487e&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/486717740.jpg?k=774c540b914c9c49b6398e49dbaf55097b15b875f1903e6ea717980e3136b340&o=&hp=1, "
Vilion Central Hotel & Spa,VND 1.392.000,"Đạt điểm 6,0",Điểm đánh giá,616,TP. Hồ Chí Minh,"41 Lê Anh Xuân, Quận 1, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/590545684.jpg?k=8f93395c23f3bcf3d940ce7ae5614e0e20f537a4f44693d15b9c2cdead667af8&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/590545681.jpg?k=cab83a9c2cb71f7b3a489b13b952b017be5169d9b7b4b56d7e8dfe907726664a&o=&hp=1, "
Ipeace Hotel - Bùi Viện Walking Street,VND 1.872.000,"Đạt điểm 7,5",Tốt,626,TP. Hồ Chí Minh,"175/8 Pham Ngu Lao Street, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/142163096.jpg?k=91dc580374f01588d93c0c81c0d94585b911fcc497e8e2e759a0bbd631182d96&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/142162118.jpg?k=681148f715b29b2441126d3b8bb63afb13f8564cf0067897e694296866021969&o=&hp=1, "
EEA Central Saigon Hotel,VND 2.509.500,"Đạt điểm 8,1",Rất tốt,457,TP. Hồ Chí Minh,"149 Calmette, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/485558005.jpg?k=37b2c876338e3b9ceb2f9f19208c05f6287382daf3262cc4c02b907c5052ecae&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/485558225.jpg?k=a118e86ab13ac51e11752edfe8480c3ae13d072806db0469290e4fa10883a376&o=&hp=1, "
Lucky Star Hotel Nguyen Trai Q5,VND 2.054.000,"Đạt điểm 7,8",Tốt,56,TP. Hồ Chí Minh,"60/3 Đường Nguyễn Trãi, phường 3, Quận 5, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/566778170.jpg?k=f44d0ffa1f57ef48ad6592a36ece6739b2c17035db8f8ac7f4be2f69d53b7a5d&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/566777452.jpg?k=a442fe4b036978a1bf8a172266e30294a80fba592222290418de03de2b73b222&o=&hp=1, "
RosaZEN hotel,VND 2.876.800,"Đạt điểm 7,8",Tốt,139,TP. Hồ Chí Minh,"11 Đường Bùi Thị Xuân 11, Quận 1, TP. Hồ Chí Minh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/560496360.jpg?k=9f75276c757f28fdafab2610da7e547446940483ed9a1095b2cd4f1f2886c7eb&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/560496663.jpg?k=23f57711d7cd884c4ec2c02a88315288b82b60548ba8696fbbf85989cde0d373&o=&hp=1, "
Vila Basi,VND 2.200.000,"Đạt điểm 8,6",Tuyệt vời,62,Trà Vinh,"Đầu Giồng xã Ba Si - Càng Long - Trà Vinh, Nguyệt Hạng, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/354447130.jpg?k=7462d28c40e2d6b76698517ecf78d548ffa54dd97e34ac7eb758b931038285af&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/492072842.jpg?k=eabe4434853fdb908d85ec3b5ffc4683b10531441a07bc8c8760e136da0c777c&o=&hp=1, "
HOTEL VĂN THÁI BÌNH,VND 1.200.000,"Đạt điểm 7,7",Tốt,60,Trà Vinh,"44 Lê Lợi, Trà Vinh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/504144267.jpg?k=eefa40bb749ff95d0ed360787ea9c8a5e218df013fcfb348c1813cf1227ecfcb&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/504321438.jpg?k=678b2819b52ac925ebce4c62f70e29737648d9cfa6e456ef7c1a72540373ef8a&o=&hp=1, "
Hotel My Cang,VND 2.295.000,"Đạt điểm 8,8",Tuyệt vời,65,Trà Vinh,"251 Đường 30 Tháng 4, ấp Sa Bình, xã Long Đức, Trà Vinh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/387409877.jpg?k=984e89e80e58494d74e97c98d690ef246e1d3680c1ffe792d20d03c70bde3eca&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/387475580.jpg?k=d1137bd4c62e8026ab981ef9468d44312948429b605baf86a7932fad4d2cd1a5&o=&hp=1, "
Malis Homestay,VND 2.720.000,"Đạt điểm 8,0",Rất tốt,43,Trà Vinh,"200 Phạm Ngũ Lão, Trà Vinh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/395071232.jpg?k=0f07351ffc625f9c57c512fb347d2902b147e830fc8f00d4c15efc60dcc2724a&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/395071399.jpg?k=f8ed0d8be176ef4d915e1b45cee4d63495efbbe54daf654659f6d4e51068522f&o=&hp=1, "
Bich Ngoan HOTEL,VND 9.000.000,"Đạt điểm 8,0",Rất tốt,46,Trà Vinh,"22 Mười Chín Tháng Năm, Trà Vinh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/343300584.jpg?k=2fdda56dcd92817c825e4610404a09fc969d3e37cf8b9a14b44087d0e3f05987&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/343304600.jpg?k=b521230bc7caae74ecff228418daca79bcb8defae0b889b12f3e095911f34526&o=&hp=1, "
Tra Vinh Lodge,VND 4.760.000,"Đạt điểm 7,9",Tốt,23,Trà Vinh,"Ap Don, Cang Long, Nhi Long, 0084 Nguyệt Hạng, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/207320749.jpg?k=7cfca3f783dea0024f484001a85947e89d0ea15b269f7a789b3b0d15aa796ec1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/200571581.jpg?k=708da24f50e0b802a6d7e58ec2aa45233e084ff22a78533731e7704c7844f659&o=&hp=1, "
Lucky Hotel,VND 1.320.000,None,None,None,Trà Vinh,"75 Nguyễn Thị Minh Khai, Trà Vinh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/582932838.jpg?k=d0d0c82c08f0e6ecbd8513a0f24d80d0375447dbd3ceb51dd7a4f7c11a663ffb&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/590406206.jpg?k=91fdb2f7f50bf16b332180596dc3a6d538092dbbf4105402e4301137a6d99dbf&o=&hp=1, "
Vilabasi Cổ Tháp,VND 4.500.000,"Đạt điểm 4,0",Điểm đánh giá,1,Trà Vinh,"Co Thap B, Nguyet Hoa, Chau Thanh, Tra Vinh, Trà Vinh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/492078297.jpg?k=41349ef717d93221163faf6f024e0edb163798c989241d070404f7b18d895c09&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/492078388.jpg?k=bd10b96bc6a6ad00b2f1943d5787aee3e7eeec93450cb8d2aa5faca220cb8e3b&o=&hp=1, "
Villa for rent in Tra Vinh City,VND 13.000.000,None,None,None,Trà Vinh,"42 Vũ Đình Liệu, Xóm Vàng, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/554370418.jpg?k=b16cca6e2f22c2d7de37ac327fb54f113160ae231f9ff49b46eb7f075270b8a5&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/554370355.jpg?k=3fe93a1cb8d64de4119a8767d969b6b6fca39854c8c1fe6718e122b9de46194e&o=&hp=1, "
Nhà Nghĩ Huỳnh Yên,VND 760.000,None,None,None,Trà Vinh,"376 ấp Cây Hẹ xã Phú Cần huyện Tiểu Cần tỉnh Trà Vinh, Trà Vinh, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/596312283.jpg?k=7a510cbb052ee44e7e7f45370fcd1d6984fbd3db1c61283afbc3f1d0e3a5146b&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/596312329.jpg?k=63c43ec5b6336ce390ea2efe9f32a691804f2c4f9e0af01839cd55902cc84fd2&o=&hp=1, "
Hotel Thuý Nguyễn,VND 1.080.000,"Đạt điểm 6,9",Điểm đánh giá,24,Trà Vinh,"354 Đường Đồng Khởi nối dài, khóm 1 phường 9, Cà Sang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/483594806.jpg?k=9a4ad90b3a84ad81181bfcb74c2ed3109e76627b0d484b2f8e00019d64924ee4&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/483594713.jpg?k=f243bcd370a1a8da58624949c68891f4d74d1c6c80a98b18a33e11b2789c2868&o=&hp=1, "
Nhà nghỉ Bình An,VND 960.000,None,None,None,Trà Vinh,"Nhà nghỉ Bình An Đường 3 tháng 2 thị trấn trà cú huyện trà cú tỉnh trà vinh, Ấp Chợ, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/444303820.jpg?k=e448f9b8056e5ce1202e7fa25b520f6d1455a9750135c42d6f6801d3b0c473bc&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/444303823.jpg?k=f16626bf1768f21659439ade15086b02424dcf4424a80877cccda5461f56d9f7&o=&hp=1, "
La Hotel,VND 1.803.200,None,None,None,Trà Vinh,"Khóm 4, Châu Thành, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/542978390.jpg?k=5c55583fc9fa77a017d98e28d2ef0eaf600f1a351cd7ce220608abff252c7c84&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/542978360.jpg?k=b2c9f4cc5657f05e104ee58a8d4ca76b0cd0cc726c05394e6b6b49b3259ca940&o=&hp=1, "
homestay 9 sông,VND 1.920.000,Đạt điểm 10,Xuất sắc,1,Trà Vinh,"Ấp Thạnh Bình , Xã Bình Thạnh, Huyện Thạnh phú, tỉnh bến tre, Ấp Thạnh An, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/530197376.jpg?k=5cc8d21eaa06490a328c1057c605e52ea24361d2f5c4e4d91a7b2197103df2a3&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/530197492.jpg?k=d4a8c247be4e1af33091fbfa0eb6bcd795224d28eef196e8c7cf42794ca3893d&o=&hp=1, "
Thành Trung Hotel,VND 1.000.000,"Đạt điểm 7,3",Tốt,67,Tuyên Quang,"5 Hong Thai, Phan Thiet ward, Tuyên Quang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/161890073.jpg?k=19633e6f58a06a6ba1059518af07b88eb1befdd115152dcdad847a805f5110ff&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/152650870.jpg?k=405a27e5e69132e3d318f0a173c058d1b338ee67d70f5d707ee275bbab07ac9b&o=&hp=1, "
Na Tuệ An-Homestay 81 Võ Văn Kiệt,VND 1.080.000,Đạt điểm 10,Xuất sắc,1,Tuyên Quang,"81 Võ Văn Kiệt, Thành Phố Tuyên Quang, Tuyên Quang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/557642457.jpg?k=e1bdcc41e15d478188dea19f0d7d8ea874865f0315c14539f182253b3c5824cc&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/557642436.jpg?k=29f67a2e68479e10144c6eed9dc026695a28026c705469ec66c66d286b7c7b57&o=&hp=1, "
An Homestay Tuyên Quang,VND 1.800.000,"Đạt điểm 7,1",Tốt,10,Tuyên Quang,"Số nhà 27 - Đường Bình Thuận - Tp Tuyên Quang, Tuyên Quang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/488679479.jpg?k=1f1ca41b99164756fa62a06880bf8e62eecae476384e8751cece7f6f2889a8a1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/488624273.jpg?k=e264fe3ea85851f027e1ef1fcbf3a6d29a4cbab6ae0cf0a56b8be75c2ba73829&o=&hp=1, "
Na Tuệ An-Homestay Số 3 Hoàng Văn Thái,VND 2.000.000,None,None,None,Tuyên Quang,"3 Phố Hoàng Văn Thái, Tuyên Quang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/587939910.jpg?k=61c76018da1fd49f0896e539a106f13f0a19b0b62642bd7644b7e954c618d9ad&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/587940867.jpg?k=0a834648bd5bbaed59fd23d8a4bd30ddfb9807a5c1457303ed40479db61a398d&o=&hp=1, "
Anh Anh Luxury Hotel,VND 1.786.000,"Đạt điểm 8,6",Tuyệt vời,14,Tuyên Quang,"15 Nguyễn Văn Linh, Tuyên Quang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/466375505.jpg?k=075f53c295ab7bb89c72b40b59b56ad357d8e3a26e4eb1412ec33ce4cf665c95&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/466376522.jpg?k=8a263ba89a546cce99f8b2bb2cd5e7756f3d75000645b0178e02793f427cc340&o=&hp=1, "
Muong Thanh Grand Tuyen Quang Hotel,VND 5.961.600,"Đạt điểm 8,4",Rất tốt,118,Tuyên Quang,"207 Bình Thuận, Tuyên Quang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/133590295.jpg?k=8a70f0c0f69446cdc5e512e61d9b459f225df28f97ed8d61e2b2d3602cc0fcb6&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/131976950.jpg?k=e12dcc3443e4893919be0c87c5b53de2748e8738889ec69864be6d36c380720b&o=&hp=1, "
Trai Xoan Homestay Village,VND 2.160.000,"Đạt điểm 7,3",Tốt,3,Tuyên Quang,"Trai Xoan Village, Nhu Han Commune, Yen Son District, Tuyen Quang Province, Vietnam, Tuyên Quang, Việt Nam ","https://cf.bstatic.com/xdata/images/hotel/max1024x768/561277633.jpg?k=c2f0585a7782bb4e9a252cb408e6c460e695016469d1ac8d7b0d4319952625a1&o=&hp=1, https://cf.bstatic.com/xdata/images/hotel/max500/561277656.jpg?k=cd04895b0d815d7b7463388c2247fd8061c737f45fbc2b80d64a0229b68935cc&o=&hp=1, "
