name,address,score,reviews count,latitude,longitude,province,category,price,services,description images
Nhà Hàng Lẩu Trùng Khánh,"3M2M+PGV, Phú Mỹ, Thủ Dầu Một, Bình Dương, Việt Nam","3,9",45,11.0518706,102.069551,Bình Dương,Nhà hàng Trung Quốc,Không có giá,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipMD8svcfcXEOaFz2L58nMM6RMwIBRPsbLeFEpKK, https://lh5.googleusercontent.com/p/AF1QipPgNjpflW15mF_9-VKyMwb21K9Ac4z8W-8WwlY1, https://lh5.googleusercontent.com/p/AF1QipNVjskuD8rK2xjAtWHaxPxw9rT5PBtb0R5p6brm, "
Quán Thanh Thanh,"Khu Dân Cư K8, Phường Hiệp Thành, Thành Phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam","4,3",12,10.9931516,102.0492024,Bình Dương,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipNiWhSBraszGfzHaqD8vBtOOLUGk0Nr5jpVYHgP, https://lh5.googleusercontent.com/p/AF1QipMXg0sr3V9Ut0AuHRq5RKiWSjUPnLiJqk0ABimH, https://lh5.googleusercontent.com/p/AF1QipPuYoha1qbyq9X5byAJFmiQsCrg1is_fNe5P1fE, "
Cơm Niêu Mỹ Phước 3,"4JH6+V4P, Mỹ Phước, Bến Cát, Bình Dương, Việt Nam","4,0",659,11.1297183,101.9960759,Bình Dương,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipPlF2vm3eDWP0FESt_DNM83Xp9d6NcdoRWLneA3, https://lh5.googleusercontent.com/p/AF1QipOmKxTKTflPXQWNPNzN69tYhf-WStm0fZHJKJvB, https://lh5.googleusercontent.com/p/AF1QipMkK2d4hw4cCs3PPQpFIPmBUflhyRB7h5zMlooY, https://lh5.googleusercontent.com/p/AF1QipN9I5A5Czyboqnn-a9HHv2VdHIkev4tX3iE7D9z, "
Quán Ăn Bình Dân Phong Ký,"61 Văn Công Khai, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam","3,8",36,10.9757311,102.0389728,Bình Dương,Quán ăn nhỏ,1-100.000 ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipPkfOA17qQnl91c7__ovfDZtziauYN7Q9TIqhp1, https://lh5.googleusercontent.com/p/AF1QipNy0PsrW8o5MKyLtPxLvF2gedZNBacK-bCLYNUS, https://lh5.googleusercontent.com/p/AF1QipMug6vxEruXatLN1j_aVSa5iWYi7Tbn9nD_ej7Z, https://lh5.googleusercontent.com/p/AF1QipPQUsyTOW5dNwiw8RmZ9fQMkeZ6fmDIpDEyinGx, "
Quán ăn Đập 26/3,"5J4F+7XH, Mỹ Phước, Bến Cát, Bình Dương, Việt Nam","3,8",154,11.1556992,102.0107178,Bình Dương,Nhà hàng,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipOrUFj9IH0LnYjXfb1YefiioeGE_l9zscswyP2H, https://lh5.googleusercontent.com/p/AF1QipOcfCg2F5-tLsDZm-8wv9G2ts8uA6Kt99E_plm1, https://lh5.googleusercontent.com/p/AF1QipP7wMBuPvTRKR5XneRW8hZqisR1kn7UGyUNfIyE, https://lh5.googleusercontent.com/p/AF1QipMB_l1Kfb1BIhi4mu2sy7VugYnCoa97fMmkmC7d, "
Sáu Dê Ninh Bình,"4JF7+Q4M, G 1, Thới Hoà, Bến Cát, Bình Dương, Việt Nam","4,1",268,11.1244554,101.9985423,Bình Dương,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipN1Q24B0-MKPdd_TAoJYEvfepUL4TWZ0fT03mWY, https://lh5.googleusercontent.com/p/AF1QipMvwpFSgfh6cRS7w3P5hoa-vCOCRky-E4AS3yWP, https://lh5.googleusercontent.com/p/AF1QipOUp7x58Eq8egcXj2kreTIiq8DXQD62hdfny4yy, https://lh5.googleusercontent.com/p/AF1QipOxOcmRg5KQ-j1oZWtHgmwE5N--oYm9qH1hhl_i, "
Quán nhậu Ăn,"382 ĐX 002, Phú Mỹ, Thủ Dầu Một, Bình Dương, Việt Nam","5,0",5,11.0341763,102.0685807,Bình Dương,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipN_20bWB0de-F79CPyr4zPPcxpUUxCO6JoSKDqu, https://lh5.googleusercontent.com/p/AF1QipMTrPe77HjvC9Tlh5BgVO4qFZP0eeIaIj5TvSr_, https://lh5.googleusercontent.com/p/AF1QipMpKLihMLBxYxmGHfhR4EdZr3xOg-MfB5vUDa9r, https://lh5.googleusercontent.com/p/AF1QipNspLedlJh3Dl6a7qnsjIlpLZ-mJ6U1Rl4czwew, "
Lotteria GO! Bình Dương,"555b Đại lộ Bình Dương, Hiệp Thành, Thủ Dầu Một, Bình Dương, Việt Nam","3,8",87,10.9869105,102.0500586,Bình Dương,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipMCP8fi8VHPYOuXSGiUo5n339m1Z6GPcWbuuQar, https://lh5.googleusercontent.com/p/AF1QipO2c1Y6G_odX3umKCsTzhI20TTZHo7FR0v1-lE0, https://lh5.googleusercontent.com/p/AF1QipPksuefX8BFkPxmSEqH7fG4PvRhP2zsOSAMt3py, https://lh5.googleusercontent.com/p/AF1QipN40SF0ftfjm0tmYcc7Qv14sUdpEZDScYu0Td-E, "
Sóc sushi,"3 Nguyễn Đình Chiểu, Phú Cường, Thủ Dầu Một, Bình Dương, Việt Nam","4,6",354,10.979971,102.0396058,Bình Dương,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipP8gP_9lfKZXmiS1i7xRp6kuA0KKDSMkGxTrjdI, https://lh5.googleusercontent.com/p/AF1QipPfW4Ue4lCbk4jgtmjy48FSOwwJFXkcV9SCBZ7o, https://lh5.googleusercontent.com/p/AF1QipOj0T90VWwKyREcTbNGTXLw-q2G3MmqfHWMQl0j, https://lh5.googleusercontent.com/p/AF1QipMiQcfAxC2i5oc-wGGFAPOJgU6kRjtTFbAqLPB_, "
Cơm niêu Bến Cát,"357 QL13, Khu Phố 2, Bến Cát, Bình Dương, Việt Nam","4,0",242,11.1473387,101.9848775,Bình Dương,Nhà hàng,100-200 N ₫,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipPaxe0CJDkE4n3YubS45RQ3OG99nETQ49Jz8J_c, https://lh5.googleusercontent.com/p/AF1QipOySToij-xnNOMTdJyFp0UbcJVOACfGeePOGUh9, https://lh5.googleusercontent.com/p/AF1QipNZCK-5fZgMqm_hrK2Z0gHSRow0vjbioD_APS9_, https://lh5.googleusercontent.com/p/AF1QipNuwO3wroid9jeyyVHWcEEmOUuaN0hQ5izq2-lB, "
Quán Ăn Gia Đình Bằng Hữu,"5H4H+CCP, Unnamed Road, Mỹ Phước, Bến Cát, Bình Dương, Việt Nam","4,1",143,11.15609,101.9643155,Bình Dương,Nhà hàng,₫₫,"Ăn tại chỗ, Đồ ăn mang đi, ","https://lh5.googleusercontent.com/p/AF1QipMMBeH1-Ki4kQv9nxIkyVdPsJo3pX8hyBBMf8M, https://lh5.googleusercontent.com/p/AF1QipOmXFTwBYNArb8Fgj-J-49h9B7TC94RNSSS_H3w, https://lh5.googleusercontent.com/p/AF1QipPUXhRys2Q46KIu7gu5CSJDiToyt6powWxkRmCr, "
Quán Cô Hai Đào,"Đường Thuận Giao 22 Thuận An, Thuận Giao, Binh Duong, Bình Dương 824116, Việt Nam","5,0",2,10.9457413,102.1088716,Bình Dương,Quán ăn nhỏ,Không có giá,"Ăn tại chỗ, Nhận hàng ở lề đường, Giao hàng, ","https://lh5.googleusercontent.com/p/AF1QipOWRJw6oBok7vD0_-g-0_OIRa-il1Skep-w8sXL, https://lh5.googleusercontent.com/p/AF1QipP6mtncBhJnsHI6qptMWDr0TOa6N5SnrNV6OSVg, https://lh5.googleusercontent.com/p/AF1QipMz-cm0LgyX-WgRrDkEiuSHD27jIGqcUbSeMmMA, https://lh5.googleusercontent.com/p/AF1QipOFrvTn6ViJwK6OzALJPDt-HmW3Cj06FH_5L04f, "
Ẩm Thực CHÍ CỐT,"NJ12, Thới Hoà, Bến Cát, Bình Dương, Việt Nam","4,1",167,11.1044556,102.0256409,Bình Dương,Nhà hàng,₫,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp, ","https://lh5.googleusercontent.com/p/AF1QipND7VuE3pdchqLVDzvcT6FSzP7LWvhxMLSu7Z1u, https://lh5.googleusercontent.com/p/AF1QipPcMUCDVsoI8aA5v2UmwNfZblrc2A1vv9aoqiUW, https://lh5.googleusercontent.com/p/AF1QipP2AATvgayiiUEwLlot-6n8jkfq5W3ZWTGc_GfW, https://lh5.googleusercontent.com/p/AF1QipNuTFSkECPzxlRNIVfL7pOInZx3Ffoa_4TpHM5D, "
