name,address,score,reviews count,category,avg price,province,description images
Nhà hàng Đại Vượng,60Lê Lợi,"3,7",95,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipNZ4J4II3c7ctyTTunPMSH7WVQnDU-qxvLt_yVC, https://lh5.googleusercontent.com/p/AF1QipM06-bucgkVL1wLTEnlXr_Bg0El5IOgX5Wcs2QV, "
PHỞ TRÂU YÊN BÁI,244 Cao Thắng,"5,0",7,None,None,Yên Bái,
Nhà Hàng Sông Hồng,"MVWC+XMX, Thanh Niên","5,0",1,None,None,Yên Bái,
Hải sản Khánh Nga,3 Đường Âu Cơ,"4,0",26,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipMcYn7l2R7-Js0DJzKJHnyKMniXroaOak5ncqkz, https://lh5.googleusercontent.com/p/AF1QipPLB_6ypK3IKUJ-ZHZqVWcrI43vcUudWP-ta9um, "
Quán Phở Thủy Điệp,103 Đ. Đinh Tiên Hoàng,"4,5",21,None,1-100.000 ₫,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipP9W6Ru3aevUAt1eCZiMmqdIeYccMTIOAhRUOjO, https://lh5.googleusercontent.com/p/AF1QipM6CMfR21hjnmVVzNQl0Ss0Wgp3Mg0X5kQ5UsE5, "
Cơm rang Ngon Yên Bái,1077 Yên Ninh,"4,8",9,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipOGwfzoOB8SfOWNDg_5rRRbS-KeSsYNZGCNPy-X, "
Sanh BBQ,Tổ 37,"4,1",12,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipMk4EuyBZEW4Tk0gVlgPRFrBHRH23m3AeYf3-qY, https://lh5.googleusercontent.com/p/AF1QipPPRsMFTXNa7B5Pgis7BuJ9OJkjL5GiWaG6z-m9, "
Nhà hàng Dê núi Chiến Hải (Since 1994),46 Trần Quốc Toản,"5,0",89,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipNqNB_Jpi4fuuY7uNpZ0ZQTsKBE9qO5VT2IIZBm, https://lh5.googleusercontent.com/p/AF1QipPn8okVq3-pqtNyKRsigj3WL41BhzYDGAo52U4L, "
MỎ KHOÉT QUÁN,160 Đ. Đinh Tiên Hoàng,"4,4",5,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipPbZPARoiSeu8jJnVwqBKL8YQ4jGXl1f-vPcTU-, "
Phở Bát Đá Ngon Yên Bái,32 Đ. Nguyễn Tất Thành,"5,0",1,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipODhFAj_L_RDUEIcCiTpDMSlBmc_hP7n3x8HwNi, https://lh5.googleusercontent.com/p/AF1QipMV4vBtraaPYepvWRtR4HQn_py3mvghYFW263k-, "
Lẩu Ếch OMG Bách Lẫm,"Cầu Bách Lẫm ,Ngã 5","4,2",13,None,None,Yên Bái,
Nem Nướng Nha Trang TK,364 Đ. Nguyễn Tất Thành,"4,9",25,None,1-100.000 ₫,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipMtuAmxTceZGsxITG-C0XhkaiBJVa93iIOjJjsN, https://lh5.googleusercontent.com/p/AF1QipP7WcI2U83shykg_7bt0HWp8egSe4Qg_G-hX4Im, "
Jollibee Vincom Yên Bái,Thành Công,"4,3",38,None,1-100.000 ₫,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipMzmtyuJwogAbsxgnYqxcer-Xjx5UjdVQxjx5iQ, https://lh5.googleusercontent.com/p/AF1QipOjA2wWVrNQzpFIrrq9c8VWUyqUdKX63UqGoHM, "
ỐC NGON YÊN BÁI,Yên Bái,"4,4",9,None,1-100.000 ₫,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipMI16qZIPM2xu-18Td3dsNeGRC59r5IYHYAoQJS, https://lh5.googleusercontent.com/p/AF1QipMYZjMc5hr1i675SUWTL4Qp9IKbPvO2tPnlTgdk, "
Quán cơm Tùng Núi,"JVWR+C69, Âu Cơ","4,2",19,None,1-200.000 ₫,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipP2hrRoQu7lZwKqft_s26NPHfgYMbFEqp12V_K-, https://lh5.googleusercontent.com/p/AF1QipOdOQKY4jD5bbz5pSZhOCjgcPOWiQoTNnPQbzgw, "
Nướng Ngói Dalton,Ngô Minh Loan,"4,5",24,None,100.000-200.000 ₫,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipOrANclMbQ8etfIB67qhHVer7_l52Z2KE87jPMZ, https://lh5.googleusercontent.com/p/AF1QipNVNq2U3KnwAZN9mkcBj8d0Txw0ttD3ZEJkBstn, "
PHỞ PHÚ CƯỜNG,118 Đ. Đinh Tiên Hoàng,"4,4",16,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipOGKWSTPVpTqDWEYMjjmQdIM_eUajWUPoJEEda1, https://lh5.googleusercontent.com/p/AF1QipNWCdhN2785uY0JOOIBpUhJu62xlGPR0poNDX7d, "
Bún Riêu Cua Hải Sản Công Liên,1117 Yên Ninh,"4,4",31,None,1-100.000 ₫,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipOS1ERSEjWJdkEY5NR-Ijf6J2GiPjaa863Z8XNY, https://lh5.googleusercontent.com/p/AF1QipOU3oaBgXWAf05lkewzQybfA7-FaB1dy8XnusPv, "
Nhà hàng Đèn Lồng Phố,Cổng A KCN phía nam,"5,0",3,None,None,Yên Bái,"https://lh5.googleusercontent.com/p/AF1QipP3SXsy8HfnKmK4FUb12Wkx8euFb2ZB4SMTkgEF, https://lh5.googleusercontent.com/p/AF1QipNGOU7-4xxqNaziw6x7rQKNeVp6CkVWUIoA5xvH, "
